bg_geoid,lat,lng,population,acs_vintage,jobs,lodes_vintage
170318227023,41.7058546,-87.7381529,543,ACS 2020-2024 5-year,576,LODES8 2023
170318228011,41.6959728,-87.7408821,1839,ACS 2020-2024 5-year,2398,LODES8 2023
170318228012,41.6943536,-87.7333111,1389,ACS 2020-2024 5-year,84,LODES8 2023
170318228021,41.7001189,-87.7320809,1804,ACS 2020-2024 5-year,254,LODES8 2023
170318228022,41.6978220,-87.7245648,924,ACS 2020-2024 5-year,123,LODES8 2023
170318228023,41.6932240,-87.7250042,672,ACS 2020-2024 5-year,121,LODES8 2023
170318229001,41.7276936,-87.7947697,2117,ACS 2020-2024 5-year,1221,LODES8 2023
170318230011,41.7069305,-87.7922626,1614,ACS 2020-2024 5-year,1452,LODES8 2023
170318230012,41.7013282,-87.7868666,2577,ACS 2020-2024 5-year,49,LODES8 2023
170318230013,41.7047701,-87.7824560,560,ACS 2020-2024 5-year,37,LODES8 2023
170318230014,41.6999270,-87.7819230,1318,ACS 2020-2024 5-year,38,LODES8 2023
170318230015,41.7092490,-87.7805465,1661,ACS 2020-2024 5-year,3150,LODES8 2023
170318230021,41.6968438,-87.7766114,1421,ACS 2020-2024 5-year,287,LODES8 2023
170318230022,41.6974327,-87.7689963,574,ACS 2020-2024 5-year,12,LODES8 2023
170318230023,41.6986817,-87.7626388,1481,ACS 2020-2024 5-year,61,LODES8 2023
170318230024,41.6928647,-87.7670633,1068,ACS 2020-2024 5-year,353,LODES8 2023
170318231011,41.6958097,-87.7954704,1114,ACS 2020-2024 5-year,76,LODES8 2023
170318231012,41.6990590,-87.7912382,803,ACS 2020-2024 5-year,14,LODES8 2023
170318231013,41.6940781,-87.7909376,318,ACS 2020-2024 5-year,24,LODES8 2023
170318231014,41.6891402,-87.7929722,1013,ACS 2020-2024 5-year,685,LODES8 2023
170318231015,41.6836399,-87.7927321,891,ACS 2020-2024 5-year,80,LODES8 2023
170318231021,41.6888631,-87.7747081,2399,ACS 2020-2024 5-year,553,LODES8 2023
170318231022,41.6808512,-87.7844529,1352,ACS 2020-2024 5-year,109,LODES8 2023
170318232001,41.6849509,-87.7478040,2078,ACS 2020-2024 5-year,503,LODES8 2023
170318232002,41.6772853,-87.7557003,2416,ACS 2020-2024 5-year,8066,LODES8 2023
170318233021,41.6687850,-87.7290126,1919,ACS 2020-2024 5-year,2007,LODES8 2023
170318233022,41.6608416,-87.7313822,2119,ACS 2020-2024 5-year,224,LODES8 2023
170318233023,41.6595054,-87.7158959,1827,ACS 2020-2024 5-year,1429,LODES8 2023
170318233031,41.6822033,-87.7325653,880,ACS 2020-2024 5-year,12,LODES8 2023
170318233032,41.6820917,-87.7242840,764,ACS 2020-2024 5-year,36,LODES8 2023
170318233033,41.6784561,-87.7228937,980,ACS 2020-2024 5-year,120,LODES8 2023
170318233034,41.6787065,-87.7300839,955,ACS 2020-2024 5-year,4,LODES8 2023
170318233035,41.6750312,-87.7283156,884,ACS 2020-2024 5-year,660,LODES8 2023
170318233041,41.6904984,-87.6943777,498,ACS 2020-2024 5-year,117,LODES8 2023
170318233042,41.6806356,-87.6955561,1404,ACS 2020-2024 5-year,504,LODES8 2023
170318233043,41.6783682,-87.7092346,979,ACS 2020-2024 5-year,17,LODES8 2023
170318233044,41.6794520,-87.7138661,1212,ACS 2020-2024 5-year,15,LODES8 2023
170318233045,41.6806159,-87.7177288,659,ACS 2020-2024 5-year,178,LODES8 2023
170318233046,41.6725854,-87.7151140,1225,ACS 2020-2024 5-year,363,LODES8 2023
170318234001,41.6715547,-87.6871304,687,ACS 2020-2024 5-year,6,LODES8 2023
170318234002,41.6642625,-87.6879301,1484,ACS 2020-2024 5-year,20,LODES8 2023
170318234003,41.6549234,-87.6857117,172,ACS 2020-2024 5-year,254,LODES8 2023
170318234004,41.6657597,-87.6986891,2619,ACS 2020-2024 5-year,1070,LODES8 2023
170318235001,41.6736143,-87.6830292,1017,ACS 2020-2024 5-year,557,LODES8 2023
170318235002,41.6672332,-87.6828229,1474,ACS 2020-2024 5-year,716,LODES8 2023
170318235003,41.6619990,-87.6834522,1000,ACS 2020-2024 5-year,117,LODES8 2023
170318235004,41.6578826,-87.6834161,722,ACS 2020-2024 5-year,654,LODES8 2023
170318236021,41.6531998,-87.7427371,1366,ACS 2020-2024 5-year,1573,LODES8 2023
170318236022,41.6504758,-87.7526041,749,ACS 2020-2024 5-year,225,LODES8 2023
170318236023,41.6576433,-87.7608639,2461,ACS 2020-2024 5-year,952,LODES8 2023
170318236024,41.6524504,-87.7692615,1239,ACS 2020-2024 5-year,1309,LODES8 2023
170318236031,41.6497741,-87.6917923,1021,ACS 2020-2024 5-year,42,LODES8 2023
170318236032,41.6490966,-87.7230096,771,ACS 2020-2024 5-year,1263,LODES8 2023
170318236041,41.6706946,-87.7928363,751,ACS 2020-2024 5-year,343,LODES8 2023
170318236042,41.6606244,-87.7928961,645,ACS 2020-2024 5-year,754,LODES8 2023
170318236043,41.6530519,-87.7855513,2063,ACS 2020-2024 5-year,691,LODES8 2023
170318236051,41.6700717,-87.7841115,1729,ACS 2020-2024 5-year,909,LODES8 2023
170318236052,41.6656276,-87.7702299,1746,ACS 2020-2024 5-year,68,LODES8 2023
170318236053,41.6683230,-87.7648708,740,ACS 2020-2024 5-year,348,LODES8 2023
170318237021,41.7121248,-87.8237228,2245,ACS 2020-2024 5-year,775,LODES8 2023
170318237022,41.7065731,-87.8306922,1974,ACS 2020-2024 5-year,79,LODES8 2023
170318237023,41.7113975,-87.8417044,1143,ACS 2020-2024 5-year,149,LODES8 2023
170318237024,41.7152465,-87.8332077,775,ACS 2020-2024 5-year,179,LODES8 2023
170318237031,41.7224160,-87.8035123,1168,ACS 2020-2024 5-year,646,LODES8 2023
170318237032,41.7120430,-87.8082580,2113,ACS 2020-2024 5-year,4858,LODES8 2023
170318237033,41.7252842,-87.8142967,2267,ACS 2020-2024 5-year,168,LODES8 2023
170318237034,41.7288711,-87.8037898,2729,ACS 2020-2024 5-year,809,LODES8 2023
170318237041,41.7292089,-87.8328682,968,ACS 2020-2024 5-year,729,LODES8 2023
170318237042,41.7286160,-87.8426444,2301,ACS 2020-2024 5-year,116,LODES8 2023
170318237043,41.7213816,-87.8419972,1143,ACS 2020-2024 5-year,64,LODES8 2023
170318237051,41.7297349,-87.8234968,1165,ACS 2020-2024 5-year,17,LODES8 2023
170318237052,41.7243218,-87.8236235,970,ACS 2020-2024 5-year,126,LODES8 2023
170318237053,41.7220446,-87.8340398,636,ACS 2020-2024 5-year,136,LODES8 2023
170318237054,41.7202452,-87.8246071,1924,ACS 2020-2024 5-year,130,LODES8 2023
170318238011,41.6584733,-87.8905617,3103,ACS 2020-2024 5-year,411,LODES8 2023
170318238012,41.6557843,-87.8639526,1388,ACS 2020-2024 5-year,696,LODES8 2023
170318238013,41.6976101,-87.8774509,931,ACS 2020-2024 5-year,117,LODES8 2023
170318238031,41.7003710,-87.8176290,3332,ACS 2020-2024 5-year,704,LODES8 2023
170318238032,41.7003925,-87.8285076,795,ACS 2020-2024 5-year,173,LODES8 2023
170318238033,41.6934149,-87.8385615,2585,ACS 2020-2024 5-year,1405,LODES8 2023
170318238034,41.6967965,-87.8147475,767,ACS 2020-2024 5-year,307,LODES8 2023
170318238051,41.6856646,-87.8225529,1220,ACS 2020-2024 5-year,48,LODES8 2023
170318238052,41.6864648,-87.8317526,606,ACS 2020-2024 5-year,15,LODES8 2023
170318238053,41.6912611,-87.8219936,989,ACS 2020-2024 5-year,65,LODES8 2023
170318238061,41.6844935,-87.8032021,1087,ACS 2020-2024 5-year,182,LODES8 2023
170318238062,41.6881911,-87.8127807,1241,ACS 2020-2024 5-year,1293,LODES8 2023
170318238063,41.6935326,-87.7998923,608,ACS 2020-2024 5-year,63,LODES8 2023
170318238064,41.6938357,-87.8044832,1105,ACS 2020-2024 5-year,182,LODES8 2023
170318239011,41.6630679,-87.8410822,1902,ACS 2020-2024 5-year,585,LODES8 2023
170318239012,41.6786200,-87.8390487,1852,ACS 2020-2024 5-year,677,LODES8 2023
170318239031,41.6730152,-87.8090920,1054,ACS 2020-2024 5-year,2941,LODES8 2023
170318239032,41.6578871,-87.8235892,1189,ACS 2020-2024 5-year,140,LODES8 2023
170318239033,41.6598395,-87.8106593,1202,ACS 2020-2024 5-year,424,LODES8 2023
170318239034,41.6488865,-87.8312888,1185,ACS 2020-2024 5-year,209,LODES8 2023
170318239041,41.6718819,-87.8012722,618,ACS 2020-2024 5-year,219,LODES8 2023
170318239042,41.6646759,-87.8015529,638,ACS 2020-2024 5-year,349,LODES8 2023
170318239043,41.6576351,-87.8003766,1039,ACS 2020-2024 5-year,118,LODES8 2023
170318239044,41.6512546,-87.8100145,1595,ACS 2020-2024 5-year,97,LODES8 2023
170318240031,41.6680528,-87.9891691,1425,ACS 2020-2024 5-year,132,LODES8 2023
170318240032,41.6609888,-87.9783022,2794,ACS 2020-2024 5-year,407,LODES8 2023
170318240033,41.6618161,-87.9937269,1639,ACS 2020-2024 5-year,455,LODES8 2023
170318240041,41.6833863,-87.9417556,2208,ACS 2020-2024 5-year,1030,LODES8 2023
170318240042,41.6772095,-87.9934901,1466,ACS 2020-2024 5-year,1834,LODES8 2023
170318240043,41.6803228,-87.9784106,1153,ACS 2020-2024 5-year,439,LODES8 2023
170318240051,41.6720614,-88.0146517,1147,ACS 2020-2024 5-year,1012,LODES8 2023
170318240052,41.6612048,-88.0061817,2478,ACS 2020-2024 5-year,433,LODES8 2023
170318240053,41.6490478,-88.0137435,2054,ACS 2020-2024 5-year,1407,LODES8 2023
170318240061,41.6528185,-87.9398818,3506,ACS 2020-2024 5-year,346,LODES8 2023
170318240062,41.6501506,-87.9801729,2694,ACS 2020-2024 5-year,296,LODES8 2023
170318241051,41.6376065,-87.8466971,1961,ACS 2020-2024 5-year,747,LODES8 2023
170318241052,41.6407804,-87.8260756,1953,ACS 2020-2024 5-year,32,LODES8 2023
170318241053,41.6338019,-87.8253930,1696,ACS 2020-2024 5-year,157,LODES8 2023
170318241054,41.6385191,-87.8351493,1268,ACS 2020-2024 5-year,125,LODES8 2023
170318241061,41.6236530,-87.8145131,2175,ACS 2020-2024 5-year,149,LODES8 2023
170318241062,41.6046788,-87.8342039,1634,ACS 2020-2024 5-year,586,LODES8 2023
170318241063,41.6090797,-87.8451973,2680,ACS 2020-2024 5-year,4226,LODES8 2023
170318241071,41.6140864,-87.8100593,875,ACS 2020-2024 5-year,34,LODES8 2023
170318241072,41.6135248,-87.8210100,2328,ACS 2020-2024 5-year,90,LODES8 2023
170318241073,41.6058392,-87.8196913,2288,ACS 2020-2024 5-year,856,LODES8 2023
170318241074,41.6068110,-87.8039866,2190,ACS 2020-2024 5-year,721,LODES8 2023
170318241131,41.6108669,-87.9039794,588,ACS 2020-2024 5-year,334,LODES8 2023
170318241132,41.6223338,-87.8996399,2422,ACS 2020-2024 5-year,329,LODES8 2023
170318241133,41.6332202,-87.9020692,2245,ACS 2020-2024 5-year,143,LODES8 2023
170318241134,41.6404907,-87.9022480,928,ACS 2020-2024 5-year,19,LODES8 2023
170318241141,41.6158126,-87.8834769,3337,ACS 2020-2024 5-year,496,LODES8 2023
170318241142,41.6229006,-87.8680051,2213,ACS 2020-2024 5-year,235,LODES8 2023
170318241151,41.6268516,-87.8406149,1600,ACS 2020-2024 5-year,1380,LODES8 2023
170318241152,41.6196719,-87.8478649,2297,ACS 2020-2024 5-year,1968,LODES8 2023
170318241161,41.6350391,-87.8706128,1633,ACS 2020-2024 5-year,571,LODES8 2023
170318241162,41.6217539,-87.8584070,610,ACS 2020-2024 5-year,1405,LODES8 2023
170318241163,41.6139115,-87.8630271,1567,ACS 2020-2024 5-year,627,LODES8 2023
170318241164,41.6076791,-87.8676051,1387,ACS 2020-2024 5-year,793,LODES8 2023
170318241191,41.5628048,-87.8979687,1655,ACS 2020-2024 5-year,540,LODES8 2023
170318241192,41.5925424,-87.8976832,952,ACS 2020-2024 5-year,309,LODES8 2023
170318241193,41.5713658,-87.9041416,2565,ACS 2020-2024 5-year,84,LODES8 2023
170318241211,41.5877708,-87.8271825,1664,ACS 2020-2024 5-year,77,LODES8 2023
170318241212,41.5979554,-87.8280875,1482,ACS 2020-2024 5-year,338,LODES8 2023
170318241221,41.5810540,-87.8183966,1049,ACS 2020-2024 5-year,345,LODES8 2023
170318241222,41.5946169,-87.8183180,2407,ACS 2020-2024 5-year,556,LODES8 2023
170318241223,41.5668892,-87.8170915,2374,ACS 2020-2024 5-year,37,LODES8 2023
170318241231,41.5953647,-87.7986894,728,ACS 2020-2024 5-year,763,LODES8 2023
170318241232,41.5990064,-87.8069630,2375,ACS 2020-2024 5-year,230,LODES8 2023
170318241233,41.5835520,-87.8069581,1594,ACS 2020-2024 5-year,289,LODES8 2023
170318241234,41.5942181,-87.8082071,1601,ACS 2020-2024 5-year,4,LODES8 2023
170318241235,41.5901006,-87.8085827,1283,ACS 2020-2024 5-year,67,LODES8 2023
170318241241,41.5931047,-87.8484523,1343,ACS 2020-2024 5-year,624,LODES8 2023
170318241242,41.5989961,-87.8447372,1721,ACS 2020-2024 5-year,989,LODES8 2023
170318241251,41.5829192,-87.8407994,2471,ACS 2020-2024 5-year,55,LODES8 2023
170318241252,41.5881608,-87.8359467,1776,ACS 2020-2024 5-year,174,LODES8 2023
170318241261,41.5651131,-87.8368361,1658,ACS 2020-2024 5-year,53,LODES8 2023
170318241262,41.5691321,-87.8272387,4032,ACS 2020-2024 5-year,400,LODES8 2023
170318241271,41.5648148,-87.8470887,2346,ACS 2020-2024 5-year,194,LODES8 2023
170318241272,41.5774697,-87.8436768,1547,ACS 2020-2024 5-year,588,LODES8 2023
170318241281,41.5610045,-87.8716129,1484,ACS 2020-2024 5-year,341,LODES8 2023
170318241282,41.5796786,-87.8667444,2799,ACS 2020-2024 5-year,173,LODES8 2023
170318241291,41.5752621,-87.8858831,2176,ACS 2020-2024 5-year,184,LODES8 2023
170318241292,41.5892869,-87.8671945,1824,ACS 2020-2024 5-year,4286,LODES8 2023
170318243001,41.6423938,-87.6899839,688,ACS 2020-2024 5-year,305,LODES8 2023
170318243002,41.6365698,-87.7044727,2034,ACS 2020-2024 5-year,179,LODES8 2023
170318243003,41.6432522,-87.7068772,1401,ACS 2020-2024 5-year,168,LODES8 2023
170318244001,41.6399603,-87.7262096,1912,ACS 2020-2024 5-year,3843,LODES8 2023
170318245031,41.6436890,-87.7403839,617,ACS 2020-2024 5-year,660,LODES8 2023
170318245032,41.6395428,-87.7500354,1075,ACS 2020-2024 5-year,15,LODES8 2023
170318245033,41.6353373,-87.7709951,1008,ACS 2020-2024 5-year,16,LODES8 2023
170318245034,41.6409843,-87.8016566,1837,ACS 2020-2024 5-year,174,LODES8 2023
170318245035,41.6424637,-87.7459210,1775,ACS 2020-2024 5-year,32,LODES8 2023
170318245051,41.6062616,-87.7766886,1348,ACS 2020-2024 5-year,231,LODES8 2023
170318245052,41.6125340,-87.7621286,2578,ACS 2020-2024 5-year,372,LODES8 2023
170318245053,41.6079949,-87.7631427,789,ACS 2020-2024 5-year,31,LODES8 2023
170318245054,41.6046340,-87.7621016,1648,ACS 2020-2024 5-year,463,LODES8 2023
170318245071,41.5962454,-87.7880424,1567,ACS 2020-2024 5-year,1871,LODES8 2023
170318245072,41.5946650,-87.7684228,2153,ACS 2020-2024 5-year,146,LODES8 2023
170318245081,41.6170587,-87.7893265,1775,ACS 2020-2024 5-year,1317,LODES8 2023
170318245082,41.6134113,-87.7998610,1884,ACS 2020-2024 5-year,172,LODES8 2023
170318245091,41.6213142,-87.7587731,1130,ACS 2020-2024 5-year,6,LODES8 2023
170318245092,41.6133632,-87.7783445,1352,ACS 2020-2024 5-year,24,LODES8 2023
170318245093,41.6192206,-87.7725241,2522,ACS 2020-2024 5-year,722,LODES8 2023
170318246011,41.6289640,-87.7325275,1357,ACS 2020-2024 5-year,392,LODES8 2023
170318246012,41.6307425,-87.7439635,885,ACS 2020-2024 5-year,293,LODES8 2023
170318246013,41.6316425,-87.7529621,738,ACS 2020-2024 5-year,20,LODES8 2023
170318246014,41.6215901,-87.7519759,1069,ACS 2020-2024 5-year,172,LODES8 2023
170318246021,41.6137806,-87.7495014,902,ACS 2020-2024 5-year,95,LODES8 2023
170318246022,41.6188761,-87.7413699,1449,ACS 2020-2024 5-year,1591,LODES8 2023
170318246023,41.6216228,-87.7322527,1795,ACS 2020-2024 5-year,329,LODES8 2023
170318246024,41.6191805,-87.7239606,893,ACS 2020-2024 5-year,14,LODES8 2023
170318246025,41.6145455,-87.7323601,1469,ACS 2020-2024 5-year,763,LODES8 2023
170318247011,41.6253357,-87.7218806,1692,ACS 2020-2024 5-year,263,LODES8 2023
170318247012,41.6309780,-87.7216042,737,ACS 2020-2024 5-year,185,LODES8 2023
170318247013,41.6298332,-87.7123151,1173,ACS 2020-2024 5-year,276,LODES8 2023
170318247021,41.6289793,-87.7030491,1620,ACS 2020-2024 5-year,7,LODES8 2023
170318247022,41.6243571,-87.7061266,1739,ACS 2020-2024 5-year,134,LODES8 2023
170318247023,41.6170121,-87.7126319,1956,ACS 2020-2024 5-year,453,LODES8 2023
170318248001,41.6341281,-87.6872881,1250,ACS 2020-2024 5-year,467,LODES8 2023
170318248002,41.6271843,-87.6838333,2046,ACS 2020-2024 5-year,363,LODES8 2023
170318248003,41.6149822,-87.6789594,2105,ACS 2020-2024 5-year,72,LODES8 2023
170318248004,41.6228613,-87.6921634,1948,ACS 2020-2024 5-year,122,LODES8 2023
170318249001,41.6069743,-87.6910668,1442,ACS 2020-2024 5-year,94,LODES8 2023
170318249002,41.6122002,-87.7048079,1601,ACS 2020-2024 5-year,152,LODES8 2023
170318250001,41.6089284,-87.7302813,2434,ACS 2020-2024 5-year,375,LODES8 2023
170318250002,41.5936078,-87.7444080,978,ACS 2020-2024 5-year,358,LODES8 2023
170318250003,41.6012970,-87.7518174,1182,ACS 2020-2024 5-year,568,LODES8 2023
170318252001,41.5913438,-87.7290548,753,ACS 2020-2024 5-year,0,LODES8 2023
170318252002,41.5969147,-87.7301778,1025,ACS 2020-2024 5-year,61,LODES8 2023
170318253021,41.5793536,-87.7616509,1653,ACS 2020-2024 5-year,55,LODES8 2023
170318253022,41.5839458,-87.7708670,1873,ACS 2020-2024 5-year,14,LODES8 2023
170318253023,41.5830540,-87.7408758,1811,ACS 2020-2024 5-year,127,LODES8 2023
170318253031,41.5802316,-87.7911344,1416,ACS 2020-2024 5-year,540,LODES8 2023
170318253032,41.5834256,-87.7796901,1001,ACS 2020-2024 5-year,157,LODES8 2023
170318253033,41.5855691,-87.7844916,530,ACS 2020-2024 5-year,778,LODES8 2023
170318253034,41.5775153,-87.7857740,831,ACS 2020-2024 5-year,1055,LODES8 2023
170318253041,41.5696774,-87.8051433,1786,ACS 2020-2024 5-year,660,LODES8 2023
170318253042,41.5766630,-87.8030879,2195,ACS 2020-2024 5-year,353,LODES8 2023
170318254001,41.5691876,-87.7588816,1812,ACS 2020-2024 5-year,167,LODES8 2023
170318254002,41.5677885,-87.7858501,2213,ACS 2020-2024 5-year,435,LODES8 2023
170318254003,41.5624574,-87.7965639,1485,ACS 2020-2024 5-year,406,LODES8 2023
170318255011,41.5780795,-87.7269877,1065,ACS 2020-2024 5-year,1009,LODES8 2023
170318255012,41.5776782,-87.6998391,1357,ACS 2020-2024 5-year,388,LODES8 2023
170318255013,41.5799258,-87.7073802,2618,ACS 2020-2024 5-year,56,LODES8 2023
170318255031,41.5816621,-87.6838642,571,ACS 2020-2024 5-year,541,LODES8 2023
170318255032,41.5743974,-87.6895339,740,ACS 2020-2024 5-year,31,LODES8 2023
170318255033,41.5690143,-87.6787210,2126,ACS 2020-2024 5-year,726,LODES8 2023
170318255034,41.5674463,-87.6900214,1302,ACS 2020-2024 5-year,208,LODES8 2023
170318255035,41.5630635,-87.6863620,2218,ACS 2020-2024 5-year,295,LODES8 2023
170318255041,41.5686982,-87.7054033,1076,ACS 2020-2024 5-year,265,LODES8 2023
170318255042,41.5617937,-87.7031860,2686,ACS 2020-2024 5-year,1788,LODES8 2023
170318255051,41.5629835,-87.7401580,1718,ACS 2020-2024 5-year,252,LODES8 2023
170318255052,41.5679802,-87.7270890,992,ACS 2020-2024 5-year,19,LODES8 2023
170318255053,41.5683986,-87.7180101,1094,ACS 2020-2024 5-year,25,LODES8 2023
170318255054,41.5609275,-87.7200680,1641,ACS 2020-2024 5-year,58,LODES8 2023
170318256001,41.5923948,-87.6836855,995,ACS 2020-2024 5-year,3379,LODES8 2023
170318256002,41.5971580,-87.6960620,2207,ACS 2020-2024 5-year,248,LODES8 2023
170318256003,41.5898730,-87.7005720,1263,ACS 2020-2024 5-year,28,LODES8 2023
170318256004,41.5926995,-87.7135904,681,ACS 2020-2024 5-year,1310,LODES8 2023
170318257001,41.6349743,-87.5348725,550,ACS 2020-2024 5-year,62,LODES8 2023
170318257002,41.6369813,-87.5515891,2116,ACS 2020-2024 5-year,260,LODES8 2023
170318257003,41.6384263,-87.5627195,1271,ACS 2020-2024 5-year,409,LODES8 2023
170318258011,41.6316524,-87.5737075,877,ACS 2020-2024 5-year,39,LODES8 2023
170318258012,41.6259457,-87.5763621,1151,ACS 2020-2024 5-year,167,LODES8 2023
170318258013,41.6406181,-87.5732236,1317,ACS 2020-2024 5-year,21,LODES8 2023
170318258021,41.6269939,-87.5681893,2757,ACS 2020-2024 5-year,45,LODES8 2023
170318258022,41.6259008,-87.5627269,1841,ACS 2020-2024 5-year,159,LODES8 2023
170318258023,41.6263646,-87.5540646,1583,ACS 2020-2024 5-year,123,LODES8 2023
170318258031,41.6198407,-87.5634345,1446,ACS 2020-2024 5-year,115,LODES8 2023
170318258032,41.6193129,-87.5575770,914,ACS 2020-2024 5-year,209,LODES8 2023
170318258033,41.6190748,-87.5521519,1067,ACS 2020-2024 5-year,0,LODES8 2023
170318258034,41.6173165,-87.5680819,1189,ACS 2020-2024 5-year,323,LODES8 2023
170318258035,41.6212618,-87.5730412,867,ACS 2020-2024 5-year,102,LODES8 2023
170318259001,41.6254444,-87.5430934,1410,ACS 2020-2024 5-year,95,LODES8 2023
170318259002,41.6200314,-87.5430412,693,ACS 2020-2024 5-year,230,LODES8 2023
170318259003,41.6172961,-87.5395688,952,ACS 2020-2024 5-year,51,LODES8 2023
170318260001,41.6216308,-87.5290863,659,ACS 2020-2024 5-year,535,LODES8 2023
170318260002,41.6164881,-87.5287249,1239,ACS 2020-2024 5-year,292,LODES8 2023
170318260003,41.6265560,-87.5342709,699,ACS 2020-2024 5-year,273,LODES8 2023
170318261001,41.6107782,-87.5275245,1165,ACS 2020-2024 5-year,11,LODES8 2023
170318261002,41.6043855,-87.5275437,635,ACS 2020-2024 5-year,22,LODES8 2023
170318261003,41.6048226,-87.5355854,698,ACS 2020-2024 5-year,629,LODES8 2023
170318261004,41.6098666,-87.5347083,320,ACS 2020-2024 5-year,126,LODES8 2023
170318261005,41.6124898,-87.5347116,513,ACS 2020-2024 5-year,39,LODES8 2023
170318261006,41.6120866,-87.5407834,1985,ACS 2020-2024 5-year,51,LODES8 2023
170318262011,41.6052047,-87.5530378,810,ACS 2020-2024 5-year,152,LODES8 2023
170318262012,41.6111373,-87.5643989,899,ACS 2020-2024 5-year,126,LODES8 2023
170318262013,41.6036769,-87.5714510,1039,ACS 2020-2024 5-year,19,LODES8 2023
170318262014,41.5993455,-87.5711721,1063,ACS 2020-2024 5-year,737,LODES8 2023
170318262021,41.5893432,-87.5274875,1854,ACS 2020-2024 5-year,99,LODES8 2023
170318262022,41.5934878,-87.5319195,507,ACS 2020-2024 5-year,415,LODES8 2023
170318262023,41.5924348,-87.5361776,1491,ACS 2020-2024 5-year,191,LODES8 2023
170318262024,41.5939117,-87.5412890,1052,ACS 2020-2024 5-year,300,LODES8 2023
170318262025,41.5974590,-87.5456600,1307,ACS 2020-2024 5-year,16,LODES8 2023
170318263011,41.6190642,-87.6029382,1420,ACS 2020-2024 5-year,80,LODES8 2023
170318263012,41.6125220,-87.6024859,1319,ACS 2020-2024 5-year,352,LODES8 2023
