record_id,program_name,program_slug,funding_law,assistance_type,program_state,opportunity_status,amount_context,sba_loan_number,approval_date,source_approval_date,legal_business_name,source_business_name,dba_trade_name,franchise_name,published_street_address,published_city,published_state,published_zip,location_precision,grant_amount_usd,rural_urban_indicator,hubzone_indicator,congressional_district,grant_purp_cons_outdoor_seating,grant_purpose_covered_supplier,grant_purpose_debt,grant_purpose_food,grant_purpose_maintenance_indoor,grant_purpose_operations,grant_purpose_payroll,grant_purpose_rent,grant_purpose_supplies,grant_purpose_utility,legal_organization_type,lmi_indicator,socioeconomic_indicator,veteran_indicator,women_owned_indicator,restaurant_type,source_url,source_download_url,source_version
sba-rrf-8935269007,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8935269007,2021-05-29,05/29/2021,Taos Restaurant LLC.,Taos Restaurant LLC.,,,2114 W Roscoe St,Chicago,IL,60618,published_street_address_ungeocoded,222697.32,U,N,IL-04,N,N,Y,N,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8935559000,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8935559000,2021-05-29,05/29/2021,Top Chach LLC,Top Chach LLC,,,873 N Orleans St,Chicago,IL,60610,published_street_address_ungeocoded,2737416.65,U,N,IL-05,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,"Restaurant && Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8938419010,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8938419010,2021-05-29,05/29/2021,KEDZIE & WILSON SUB INC.,KEDZIE & WILSON SUB INC.,,Subway,4552 N Kedzie Ave,Chicago,IL,60625,published_street_address_ungeocoded,81786.00,U,Y,IL-04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8939459002,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8939459002,2021-05-29,05/29/2021,Flounders Inc.,Flounders Inc.,,,2201 N Clybourn Ave,Chicago,IL,60614,published_street_address_ungeocoded,341181.00,U,Y,IL-05,Y,N,N,Y,Y,N,Y,Y,Y,Y,Corporation,N,N,N,N,"Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8939469005,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8939469005,2021-05-29,05/29/2021,Replay Andersonville Inc,Replay Andersonville Inc,,,5358 N Clark St,Chicago,IL,60640,published_street_address_ungeocoded,270192.50,U,N,IL-05,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8939859004,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8939859004,2021-05-29,05/29/2021,O&E Forever Inc.,O&E Forever Inc.,,Forever Yogurt,5309 N Clark St,Chicago,IL,60640,published_street_address_ungeocoded,31236.00,U,N,IL-05,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,N,Restaurant && Caterer && Snack and Nonalcoholic Beverage Bar && Bakery ** && Other,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8939919009,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8939919009,2021-05-29,05/29/2021,SHEDDAS PLACE INC,SHEDDAS PLACE INC,,,21 N. Wabash Ave,Chicago,IL,60602,published_street_address_ungeocoded,308776.95,U,N,IL-07,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8943529002,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8943529002,2021-05-29,05/29/2021,After Hours Pizza LLC,After Hours Pizza LLC,,,5040 North Meade Avenue,Chicago,IL,60630,published_street_address_ungeocoded,362025.79,U,N,IL-04,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),Y,N,N,N,"Food Stand, Food Truck, Food Cart",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8943729003,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8943729003,2021-05-29,05/29/2021,Buse Inc,Buse Inc,,,2900 W Belmont Ave,Chicago,IL,60618,published_street_address_ungeocoded,769621.09,U,N,IL-04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Subchapter S Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8945399004,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8945399004,2021-05-29,05/29/2021,Beermiscuous LLC,Beermiscuous LLC,,,2812 N Lincoln Ave,Chicago,IL,60657,published_street_address_ungeocoded,109038.62,U,N,IL-04,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,"Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8946219009,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8946219009,2021-05-29,05/29/2021,Real Deal Hospitality Company LLC,Real Deal Hospitality Company LLC,,,3524 W Fullerton Ave,Chicago,IL,60647,published_street_address_ungeocoded,44752.24,U,Y,IL-04,N,N,N,N,N,N,Y,Y,N,N,Limited  Liability Company(LLC),N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8947349004,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8947349004,2021-05-29,05/29/2021,Ryuu Group LLC,Ryuu Group LLC,,,2766 N Milwaukee Ave,Chicago,IL,60647,published_street_address_ungeocoded,348853.00,U,Y,IL-04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8947449010,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8947449010,2021-05-29,05/29/2021,As Time Goes By II LTD,As Time Goes By II LTD,,,7706 W Belmont Ave,Chicago,IL,60634,published_street_address_ungeocoded,48052.00,U,N,IL-04,N,N,N,Y,N,Y,N,Y,Y,Y,Corporation,N,N,N,N,"Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8947929001,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8947929001,2021-05-29,05/29/2021,Cafe El Meson INC.,Cafe El Meson INC.,,,4631 South Kedzie Ave.,Chicago,IL,60632,published_street_address_ungeocoded,61521.03,U,Y,IL-03,N,N,N,Y,N,Y,N,Y,Y,Y,Corporation,Y,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8948819005,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8948819005,2021-05-29,05/29/2021,Burning Bush Brewery LLC,Burning Bush Brewery LLC,,,4014 N Rockwell St,Chicago,IL,60618,published_street_address_ungeocoded,111766.22,U,N,IL-04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,"Brewery and/or microbrewery ** && Brewpub, Tasting Room, Taproom **",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8949989001,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8949989001,2021-05-29,05/29/2021,Diamond Bakery Inc,Diamond Bakery Inc,,Dunkin' Donuts,4645 N Western Ave,Chicago,IL,60625,published_street_address_ungeocoded,158498.00,U,N,IL-04,N,N,N,N,N,Y,Y,Y,N,Y,Corporation,N,N,N,N,Restaurant && Bakery **,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8950179002,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8950179002,2021-05-29,05/29/2021,WOLCOTT TAP INC.,WOLCOTT TAP INC.,,,1834 W Montrose Ave,Chicago,IL,60613,published_street_address_ungeocoded,13296.50,U,N,IL-05,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8950209009,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8950209009,2021-05-29,05/29/2021,Serumido Ltd.,Serumido Ltd.,,,1769 W SUNNYSIDE,CHICAGO,IL,60640,published_street_address_ungeocoded,331041.00,U,Y,IL-05,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Subchapter S Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8951199010,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8951199010,2021-05-29,05/29/2021,IPG Clybourn Sheffiled Inc,IPG Clybourn Sheffiled Inc,,Dunkin' Donuts,1745 N Sheffield Ave,Chicago,IL,60614,published_street_address_ungeocoded,56604.22,U,N,IL-05,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8951789010,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8951789010,2021-05-29,05/29/2021,knife & tine llc,knife & tine llc,,,1417 W Fullerton Ave,Chicago,IL,60614,published_street_address_ungeocoded,182557.96,U,Y,IL-05,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8952199001,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8952199001,2021-05-29,05/29/2021,MIA SUBS LLC,MIA SUBS LLC,,Subway,4351 W Armitage Ave,Chicago,IL,60639,published_street_address_ungeocoded,199468.00,U,Y,IL-04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),Y,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8952369004,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8952369004,2021-05-29,05/29/2021,Piccolo Sogno LLC,Piccolo Sogno LLC,,,464 N Halsted St,Chicago,IL,60642,published_street_address_ungeocoded,306540.00,U,N,IL-05,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8952729005,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8952729005,2021-05-29,05/29/2021,Revel Bar Group,Revel Bar Group,,,324 S EmanuelRacine Ave,Chicago,IL,60607,published_street_address_ungeocoded,288270.00,U,N,IL-07,Y,Y,N,N,N,N,Y,Y,N,Y,Limited  Liability Company(LLC),N,N,N,N,"Restaurant && Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8952759003,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8952759003,2021-05-29,05/29/2021,"DS CANTINA, INC.","DS CANTINA, INC.",,,3352 N Halsted St,Chicago,IL,60657,published_street_address_ungeocoded,286440.00,U,N,IL-04,N,Y,N,Y,N,Y,Y,Y,Y,Y,Corporation,N,N,N,N,"Restaurant && Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8953019006,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8953019006,2021-05-29,05/29/2021,Blue Mouse Holdings. LLC,Blue Mouse Holdings. LLC,,,2470 N Lincoln Ave,Chicago,IL,60614,published_street_address_ungeocoded,215733.29,U,N,IL-05,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8953719004,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8953719004,2021-05-29,05/29/2021,AVONDALE TAP INC.,AVONDALE TAP INC.,,,3634 W Belmont Ave,Chicago,IL,60618,published_street_address_ungeocoded,23430.00,U,N,IL-04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8959129005,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8959129005,2021-05-29,05/29/2021,Biscuit Man LLC,Biscuit Man LLC,,,1612 W Irving Park Rd,Chicago,IL,60613,published_street_address_ungeocoded,89017.00,U,N,IL-05,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8959859001,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8959859001,2021-05-29,05/29/2021,Adolfo Diaz,Adolfo Diaz,,,3237 w Cermak,Chicago,IL,60638,published_street_address_ungeocoded,82812.87,U,N,IL-03,N,Y,N,Y,Y,Y,N,Y,Y,Y,Sole Proprietorship,Y,N,N,N,"Food Stand, Food Truck, Food Cart",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8960529004,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8960529004,2021-05-29,05/29/2021,EL RINCON INC.,EL RINCON INC.,,,1802 S Allport St,Chicago,IL,60608,published_street_address_ungeocoded,280663.50,U,Y,IL-03,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,Y,N,N,N,"Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8960719002,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8960719002,2021-05-29,05/29/2021,Cafe Mustache LLC,Cafe Mustache LLC,,,2313 N Milwaukee Ave,Chicago,IL,60647,published_street_address_ungeocoded,293030.83,U,N,IL-04,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Limited Liability Partnership,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8961469001,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8961469001,2021-05-29,05/29/2021,Chenier & Thompson Inc,Chenier & Thompson Inc,,,2728 W Armitage Ave,Chicago,IL,60647,published_street_address_ungeocoded,103016.47,U,N,IL-04,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8961969009,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8961969009,2021-05-29,05/29/2021,1102 Webster Joint Venture,1102 Webster Joint Venture,,,1102 W Webster Ave 1st Floor,Chicago,IL,60614,published_street_address_ungeocoded,294881.26,U,Y,IL-05,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,"Restaurant && Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8963709005,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8963709005,2021-05-29,05/29/2021,Bialynia Partners II LLC,Bialynia Partners II LLC,,,550 E Grand Ave,Chicago,IL,60611,published_street_address_ungeocoded,323241.00,U,N,IL-07,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8964069005,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8964069005,2021-05-29,05/29/2021,Moti Corporation,Moti Corporation,,,70 W Huron St Ste 100,Chicago,IL,60654,published_street_address_ungeocoded,90962.88,U,N,IL-07,N,N,N,Y,Y,Y,Y,Y,N,N,Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8964829008,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8964829008,2021-05-29,05/29/2021,Anjali Inc,Anjali Inc,,Dunkin' Donuts,333 W North Ave,Chicago,IL,60610,published_street_address_ungeocoded,113987.99,U,N,IL-05,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8964869009,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8964869009,2021-05-29,05/29/2021,J&A Subs,J&A Subs,,Subway,5630 W Roosevelt Rd,Chicago,IL,60644,published_street_address_ungeocoded,13348.00,U,Y,IL-07,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Corporation,Y,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8965259005,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8965259005,2021-05-29,05/29/2021,Local cheese producers inc,Local cheese producers inc,,,7357 N Clark St,Chicago,IL,60626,published_street_address_ungeocoded,16860.00,U,Y,IL-09,N,N,N,N,Y,Y,N,Y,Y,Y,Subchapter S Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
