legal_business_name,dba,county,city,zip,award_amount_usd,source_url,source_version,program_name,funding_source,assistance_type,award_status,record_note
PARIS SUPER CREPES INC,,Champaign,CHAMPAIGN,61820,25000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
PHOCAFE,PHOCAFE,Champaign,CHAMPAIGN,61820,40000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
PIERCY MANAGEMENT GROUP LLC,MOSSER’S SHOES,Champaign,CHAMPAIGN,61820,150000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"PURSUIT INSTITUTE, LLC",PURSUIT FITNESS AND PERFORMANCE INSTITUTE,Champaign,CHAMPAIGN,61820,10000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"RAGLE DENTAL LABORATORY, INC.",,Champaign,CHAMPAIGN,61820,50000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
RAINBOW GARDEN INC,RAINBOW GARDEN,Champaign,CHAMPAIGN,61820,40000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"RUGGED OUTDOORS, INC.",,Champaign,CHAMPAIGN,61820,60000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
SA FITNESS LLC,,Champaign,CHAMPAIGN,61820,30000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
SALON XPRESSION INC.,,Champaign,CHAMPAIGN,61820,60000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
SAM'S CAFÉ,SAM'S CAFÉ,Champaign,CHAMPAIGN,61820,15000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"SHATTERGLASS STUDIOS, LLC",SHATTERGLASS STUDIOS,Champaign,CHAMPAIGN,61820,30000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
SIGNATURE GRILL LLC,SIGNATURE GRILL,Champaign,CHAMPAIGN,61820,50000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"SINGLETON LAW FIRM, P.C.",,Champaign,CHAMPAIGN,61820,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"SOMTHING YOU SALON & SPA, LLC",SOMETHING YOU SALON & SPA,Champaign,CHAMPAIGN,61820,10000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
SOUND ENTERPRISES COMPANY,SOUND ENTERPRISES,Champaign,CHAMPAIGN,61820,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
STAN'S SPORTSWORLD,STAN'S SPORTSWORLD,Champaign,CHAMPAIGN,61820,15000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
STARFIRE INDUSTRIES LLC,STARFIRE INDUSTRIES LLC,Champaign,CHAMPAIGN,61820,75000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
SUSHI ICHIBAN INC,SUSHI ICHIBAN,Champaign,CHAMPAIGN,61820,25000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
TCH 101 LLC,HOLIDAY INN CHAMPAIGN,Champaign,CHAMPAIGN,61820,250000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
THE BLIND PIG COMPANY,,Champaign,CHAMPAIGN,61820,85000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
THE CONSERVATORY OF CENTRAL ILLINOIS,,Champaign,CHAMPAIGN,61820,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
THE DOG DEN LLC,,Champaign,CHAMPAIGN,61820,40000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"TUMBLE INN, INC.",,Champaign,CHAMPAIGN,61820,55000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
TWILIGHT LOUNGE INC,THE BLIND PIG BREWERY,Champaign,CHAMPAIGN,61820,60000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
UNIVERSITY FITNESS LLC,UNIVERSITY AVE CROSSFIT,Champaign,CHAMPAIGN,61820,10000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"VID-COM SYSTEMS, INC","VID-COM SYSTEMS, INC",Champaign,CHAMPAIGN,61820,15000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
VILLAGE II INC,MURPHYS PUB,Champaign,CHAMPAIGN,61820,140000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
Y EATERY,Y EATERY,Champaign,CHAMPAIGN,61820,10000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"YG HOTEL INVESTORS, LLC",HYATT PLACE CHAMPAIGN URBANA,Champaign,CHAMPAIGN,61820,250000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
YU GUO,C-U LA LA NOODLE,Champaign,CHAMPAIGN,61820,10000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
YUMO'S CUISINE LLC,ASIAN TASTE,Champaign,CHAMPAIGN,61820,10000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
Z&W LIFE CORPORATION,,Champaign,CHAMPAIGN,61820,105000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"ADVANCED FINANCIAL, INC.",,Champaign,CHAMPAIGN,61821,30000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
C-U PANCAKE HOUSE INC.,THE ORIGINAL PANCAKE HOUSE,Champaign,CHAMPAIGN,61821,150000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
ERWIN'S GYM BALLROOM & BANQUET CENTER,,Champaign,CHAMPAIGN,61821,115000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
KNOX ARRAY,KNOX ARRAY,Champaign,CHAMPAIGN,61821,110000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
LAN OF CHAMPAIGN,ONE T'S,Champaign,CHAMPAIGN,61821,25000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
LAZERS EDGE OFFICE AUTOMATION INC,,Champaign,CHAMPAIGN,61821,25000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
LISA KESLER STUDIO,,Champaign,CHAMPAIGN,61821,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
RAW FITNESS LLC,,Champaign,CHAMPAIGN,61821,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"S & P LODGING, INC.",DAYS INN,Champaign,CHAMPAIGN,61821,65000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
SUN SINGER WINE AND GIFTS LTD.,SUN SINGER WINE AND SPIRITS LTD,Champaign,CHAMPAIGN,61821,115000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
THE POTTERY PLACE LLC,,Champaign,CHAMPAIGN,61821,15000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
EL TORO FIELDS INC,,Champaign,CHAMPAIGN,61822,40000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
RSSS INC.,ROD SICKLER SALON AND SPA,Champaign,CHAMPAIGN,61822,35000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
